Title,Year,Genres,Rating,NumVotes
Revenge,1990,"Action,Crime,Drama",6.3,16840
Reversal of Fortune,1990,"Biography,Drama,Mystery",7.2,14878
Robocop 2,1990,"Action,Crime,Sci-Fi",5.8,81544
The Rookie,1990,"Action,Crime,Drama",5.9,25541
Rosencrantz & Guildenstern Are Dead,1990,"Comedy,Drama",7.4,20920
The Russia House,1990,"Drama,Romance,Thriller",6.1,14757
The Sheltering Sky,1990,"Adventure,Drama",6.8,11819
State of Grace,1990,"Action,Crime,Drama",7.2,20902
Tales from the Darkside,1990,"Comedy,Fantasy,Horror",6.3,15493
Teenage Mutant Ninja Turtles,1990,"Action,Adventure,Comedy",6.8,85756
Total Recall,1990,"Action,Sci-Fi,Thriller",7.5,303956
Tremors,1990,"Comedy,Horror",7.1,121112
The Two Jakes,1990,"Crime,Drama,Mystery",6.2,11402
White Hunter Black Heart,1990,"Adventure,Drama",6.6,11186
Wild at Heart,1990,"Comedy,Crime,Drama",7.2,84360
The Witches,1990,"Adventure,Comedy,Family",6.9,44403
Young Guns II,1990,"Action,Western",6.5,31304
Dreams,1990,"Drama,Fantasy",7.8,24132
Tie Me Up! Tie Me Down!,1989,"Comedy,Crime,Drama",7.0,24885
Darkwing Duck,1991,"Action,Adventure,Animation",7.6,14821
Dinosaurs,1991,"Comedy,Family,Fantasy",7.5,16592
Doug,1991,"Adventure,Animation,Comedy",7.4,17634
Home Improvement,1991,"Comedy,Family",7.2,40092
The Ren & Stimpy Show,1991,"Adventure,Animation,Comedy",7.5,20852
Rugrats,1990,"Adventure,Animation,Comedy",7.4,32079
Step by Step,1991,"Comedy,Family,Romance",6.5,12780
Days of Being Wild,1990,"Crime,Drama,Romance",7.6,18415
The Addams Family,1991,"Comedy,Fantasy",6.9,137848
The Lover,1992,"Biography,Drama,Romance",6.9,19407
The Lovers on the Bridge,1991,"Drama,Romance",7.6,12592
An American Tail: Fievel Goes West,1991,"Adventure,Animation,Family",6.5,23775
Backdraft,1991,"Action,Crime,Drama",6.7,72227
Barton Fink,1991,"Comedy,Drama,Thriller",7.7,113752
Beauty and the Beast,1991,"Animation,Family,Fantasy",8.0,418684
Bill and Ted's Bogus Journey,1991,"Adventure,Comedy,Fantasy",6.3,69756
Billy Bathgate,1991,"Crime,Drama,Thriller",5.9,11264
Boyz n the Hood,1991,"Crime,Drama",7.8,127024
Bugsy,1991,"Biography,Crime,Drama",6.8,26426
Cape Fear,1991,"Crime,Thriller",7.3,175421
Career Opportunities,1991,"Comedy,Romance",5.9,11188
City Slickers,1991,"Comedy,Western",6.8,48761
The Commitments,1991,"Comedy,Drama,Music",7.6,32925
Curly Sue,1991,"Comedy,Drama,Family",5.9,20496
Raise the Red Lantern,1991,"Drama,History,Romance",8.1,29829
Thalapathi,1991,"Action,Crime,Drama",8.5,10218
Dead Again,1991,"Crime,Drama,Mystery",6.9,26109
Defending Your Life,1991,"Comedy,Drama,Fantasy",7.2,17149
Delicatessen,1991,"Comedy,Crime",7.6,80842
Doc Hollywood,1991,"Comedy,Drama,Romance",6.2,33364
Don't Tell Mom the Babysitter's Dead,1991,Comedy,6.3,28257
The Doors,1991,"Biography,Drama,Music",7.2,84211
Double Impact,1991,"Action,Crime",5.6,38192
The Double Life of Véronique,1991,"Drama,Fantasy,Music",7.8,42902
Drop Dead Fred,1991,"Comedy,Drama,Fantasy",6.0,27071
Dutch,1991,"Comedy,Drama",6.5,11647
Dying Young,1991,"Drama,Romance",6.1,15091
Ernest Scared Stupid,1991,"Comedy,Family,Fantasy",5.8,10741
Europa,1991,"Drama,Thriller",7.6,19914
Father of the Bride,1991,"Comedy,Family,Romance",6.5,69237
The Fisher King,1991,"Comedy,Drama,Fantasy",7.5,79795
Frankie and Johnny,1991,"Comedy,Drama,Romance",6.8,29333
Fried Green Tomatoes,1991,Drama,7.7,67312
Grand Canyon,1991,"Crime,Drama",6.9,14747
The Hard Way,1991,"Action,Comedy,Crime",6.4,18620
Harley Davidson and the Marlboro Man,1991,"Action,Crime,Drama",6.2,18703
Hearts of Darkness: A Filmmaker's Apocalypse,1991,Documentary,8.1,19239
Hook,1991,"Adventure,Comedy,Family",6.8,236290
Hot Shots!,1991,"Action,Comedy",6.8,99795
Hudson Hawk,1991,"Action,Adventure,Comedy",5.8,52720
JFK,1991,"Drama,History,Thriller",8.0,142889
Johnny Stecchino,1991,"Comedy,Crime,Romance",7.2,10084
Jungle Fever,1991,"Drama,Romance",6.6,17184
L.A. Story,1991,"Comedy,Drama,Fantasy",6.7,29646
The Last Boy Scout,1991,"Action,Comedy,Crime",7.0,93258
Riki-Oh: The Story of Ricky,1991,"Action,Comedy,Thriller",7.1,12697
Little Man Tate,1991,Drama,6.6,13935
Love Potion No. 9,1992,"Comedy,Fantasy,Romance",5.7,13211
The Man in the Moon,1991,"Drama,Romance",7.4,15493
Mediterraneo,1991,"Comedy,Drama,War",7.5,13988
My Girl,1991,"Comedy,Drama,Family",6.9,72931
My Own Private Idaho,1991,Drama,7.1,51299
The Naked Gun 2½: The Smell of Fear,1991,"Comedy,Crime",6.9,105873
Naked Lunch,1991,Drama,7.1,47378
Necessary Roughness,1991,"Comedy,Sport",6.2,10405
New Jack City,1991,"Action,Crime,Drama",6.7,31837
Night on Earth,1991,"Comedy,Drama",7.8,55720
Not Without My Daughter,1991,"Drama,Thriller",6.4,12411
Only Yesterday,1991,"Animation,Drama,Romance",7.6,27479
One False Move,1992,"Crime,Drama,Thriller",7.1,10015
Only the Lonely,1991,"Comedy,Romance",6.4,10242
Oscar,1991,"Comedy,Crime",6.6,29941
Out for Justice,1991,"Action,Crime,Drama",6.1,21597
Point Break,1991,"Action,Crime,Thriller",7.3,160152
The Prince of Tides,1991,"Drama,Romance",6.8,16414
Quigley Down Under,1990,"Action,Adventure,Drama",6.9,20138
Regarding Henry,1991,"Drama,Romance",6.7,29685
Ricochet,1991,"Action,Crime,Drama",6.2,16312
Robin Hood: Prince of Thieves,1991,"Action,Adventure,Drama",6.9,179180
The Rocketeer,1991,"Action,Adventure,Family",6.5,53338
Showdown in Little Tokyo,1991,"Action,Comedy,Crime",6.2,16652
The Silence of the Lambs,1991,"Crime,Drama,Thriller",8.6,1280768
Slacker,1990,"Comedy,Drama",7.1,19893
Sleeping with the Enemy,1991,"Drama,Thriller",6.3,50515
Soapdish,1991,"Comedy,Romance",6.6,14620
Star Trek VI: The Undiscovered Country,1991,"Action,Adventure,Sci-Fi",7.2,70822
High Heels,1991,"Comedy,Drama,Romance",7.1,14086
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,"Action,Adventure,Comedy",6.1,51819
Terminator 2: Judgment Day,1991,"Action,Sci-Fi",8.5,1000484
Thelma & Louise,1991,"Adventure,Crime,Drama",7.5,137580
Toy Soldiers,1991,"Action,Drama,Thriller",6.6,19650
What About Bob?,1991,Comedy,7.0,62783
White Fang,1991,"Adventure,Drama",6.7,19725
Once Upon a Time in China,1991,"Action,Adventure,History",7.3,17322
Are You Afraid of the Dark?,1990,"Drama,Family,Fantasy",8.2,13376
Batman: The Animated Series,1992,"Action,Adventure,Animation",9.0,87958
Bottom,1991,Comedy,8.2,11813
"Dr. Quinn, Medicine Woman",1993,"Drama,Family,Western",6.7,10149
Highlander,1992,"Action,Adventure,Fantasy",7.2,14053
Mad About You,1992,"Comedy,Romance",6.6,21223
Melrose Place,1992,"Drama,Romance",5.8,11088
X-Men: The Animated Series,1992,"Action,Animation,Family",8.4,37822
1492: Conquest of Paradise,1992,"Adventure,Biography,Drama",6.5,28295
Aladdin,1992,"Adventure,Animation,Comedy",8.0,375614
Alien³,1992,"Action,Horror,Sci-Fi",6.5,279240
Bad Lieutenant,1992,"Crime,Drama,Thriller",7.1,39192
Baraka,1992,Documentary,8.6,36555
Basic Instinct,1992,"Drama,Mystery,Thriller",7.0,179719
Batman Returns,1992,"Action,Crime,Fantasy",7.0,275875
Beethoven,1992,"Comedy,Drama,Family",5.7,66329
Benny's Video,1992,"Crime,Drama",7.2,14388
Bob Roberts,1992,"Comedy,Drama",7.0,13114
The Bodyguard,1992,"Action,Drama,Music",6.3,120516
Boomerang,1992,"Comedy,Drama,Romance",5.6,26318
Dead Alive,1992,"Comedy,Fantasy,Horror",7.5,91632
Bram Stoker's Dracula,1992,Horror,7.4,193904
Buffy the Vampire Slayer,1992,"Action,Comedy,Fantasy",5.7,40167
Man Bites Dog,1992,"Comedy,Crime,Drama",7.5,36510
Candyman,1992,"Horror,Thriller",6.6,71125
Captain Ron,1992,"Adventure,Comedy",5.8,20361
Chaplin,1992,"Biography,Comedy,Drama",7.6,53855
City Hunter,1993,"Action,Comedy,Crime",6.5,10149
Como agua para chocolate,1992,"Drama,Romance",7.1,16955
Cronos,1993,"Fantasy,Horror",6.7,27344
The Crying Game,1992,"Crime,Drama,Romance",7.2,51302
The Cutting Edge,1992,"Comedy,Drama,Romance",6.9,18839
Death Becomes Her,1992,"Comedy,Fantasy,Horror",6.6,104245
The Distinguished Gentleman,1992,"Comedy,Crime",5.9,15263
Wuthering Heights,1992,"Drama,History,Romance",6.8,12334
Encino Man,1992,Comedy,5.8,37472
Far and Away,1992,"Adventure,Drama,Romance",6.6,59316
Damage,1992,"Drama,Romance",6.8,16517
FernGully: The Last Rainforest,1992,"Adventure,Animation,Family",6.5,27504
A Few Good Men,1992,"Drama,Thriller",7.7,236856
Final Analysis,1992,"Drama,Thriller",5.9,13293
Forever Young,1992,"Drama,Romance,Sci-Fi",6.3,44644
Glengarry Glen Ross,1992,"Crime,Drama,Mystery",7.7,96342
A Grand Day Out,1989,"Adventure,Animation,Comedy",7.8,31748
The Hand That Rocks the Cradle,1992,"Drama,Thriller",6.7,38688
Hero,1992,"Comedy,Drama,Romance",6.5,21266
Hoffa,1992,"Biography,Crime,Drama",6.6,21490
Home Alone 2: Lost in New York,1992,"Adventure,Comedy,Crime",6.8,312469
Honeymoon in Vegas,1992,"Comedy,Romance,Thriller",5.8,16918
HouseSitter,1992,"Comedy,Romance",6.1,22705
Howards End,1992,"Drama,Romance",7.4,29066
Husbands and Wives,1992,"Comedy,Drama,Romance",7.5,27639
"Jamón, Jamón",1992,"Comedy,Drama,Romance",6.4,12367
Jennifer 8,1992,"Crime,Drama,Mystery",6.3,15556
Supercop,1992,"Action,Comedy,Crime",6.9,19575
Jo Jeeta Wohi Sikandar,1992,"Comedy,Drama,Romance",8.2,21743
Juice,1992,"Action,Crime,Drama",7.1,24246
Porco Rosso,1992,"Adventure,Animation,Comedy",7.7,78736
Hard Boiled,1992,"Action,Crime,Thriller",7.8,46906
The Last of the Mohicans,1992,"Action,Adventure,Drama",7.7,151877
A League of Their Own,1992,"Comedy,Drama,Sport",7.3,94445
Leap of Faith,1992,"Comedy,Drama,Romance",6.1,12259
Lethal Weapon 3,1992,"Action,Crime,Thriller",6.7,157911
Lorenzo's Oil,1992,"Biography,Drama",7.3,20634
Bitter Moon,1992,"Drama,Romance,Thriller",7.2,35844
Malcolm X,1992,"Biography,Drama,History",7.7,86683
El Mariachi,1992,"Action,Crime,Thriller",6.9,63584
Medicine Man,1992,"Adventure,Drama,Romance",6.1,21536
Memoirs of an Invisible Man,1992,"Comedy,Romance,Sci-Fi",6.0,22957
The Mighty Ducks,1992,"Comedy,Drama,Family",6.6,59289
Mr. Baseball,1992,"Comedy,Romance,Sport",6.0,10153
The Muppet Christmas Carol,1992,"Comedy,Drama,Family",7.7,50502
My Cousin Vinny,1992,"Comedy,Crime",7.6,108021
Newsies,1992,"Drama,Family,History",7.0,19098
Noises Off...,1992,Comedy,7.5,10365
Of Mice and Men,1992,"Drama,Western",7.5,40666
Passenger 57,1992,"Action,Crime,Thriller",5.9,45398
Patriot Games,1992,"Action,Thriller",6.9,103665
The People Under the Stairs,1991,"Comedy,Horror,Mystery",6.4,31541
Peter's Friends,1992,"Comedy,Drama,Romance",7.0,10506
The Player,1992,"Comedy,Crime,Drama",7.5,55134
Radio Flyer,1992,Drama,7.0,12482
Raising Cain,1992,"Crime,Drama,Horror",6.1,14403
Red Rock West,1993,"Crime,Drama,Thriller",7.0,20419
Reservoir Dogs,1992,"Crime,Drama,Thriller",8.3,924322
A River Runs Through It,1992,Drama,7.2,53978
Roja,1992,"Drama,Romance,Thriller",8.2,11756
Romper Stomper,1992,"Crime,Drama",6.8,37526
Scent of a Woman,1992,Drama,8.0,266128
School Ties,1992,Drama,6.9,22339
Shadows and Fog,1991,Comedy,6.7,16225
Twin Dragons,1992,"Action,Comedy",6.5,10990
Single White Female,1992,"Drama,Thriller",6.4,32570
Singles,1992,"Comedy,Drama,Romance",6.7,27876
Sister Act,1992,"Comedy,Crime,Family",6.4,88728
Sneakers,1992,"Comedy,Crime,Drama",7.1,52744
Split Second,1992,"Action,Crime,Horror",6.2,12618
Stay Tuned,1992,"Adventure,Comedy,Fantasy",6.3,10669
Strictly Ballroom,1992,"Comedy,Drama,Music",7.2,25168
Thunderheart,1992,"Crime,Mystery,Thriller",6.8,13998
Trespass,1992,"Action,Thriller",6.3,10206
Twin Peaks: Fire Walk with Me,1992,"Drama,Horror,Mystery",7.3,87374
Under Siege,1992,"Action,Thriller",6.5,77092
Unforgiven,1992,"Drama,Western",8.2,378046
Universal Soldier,1992,"Action,Sci-Fi",6.1,82999
Unlawful Entry,1992,"Crime,Drama,Thriller",6.4,14850
Wayne's World,1992,"Comedy,Music",7.0,144766
White Men Can't Jump,1992,"Comedy,Drama,Sport",6.8,75715
Absolutely Fabulous,1992,Comedy,8.1,18170
Aladdin,1994,"Action,Adventure,Animation",7.3,10039
Animaniacs,1993,"Animation,Comedy,Family",7.9,21582
Babylon 5,1993,"Action,Adventure,Drama",8.3,28167
Beavis and Butt-Head,1993,"Animation,Comedy,Music",7.5,27780
Boy Meets World,1993,"Comedy,Drama,Family",8.1,39075
Frasier,1993,Comedy,8.1,74123
Homicide: Life on the Street,1993,"Crime,Drama,Mystery",8.5,11589
Late Night with Conan O'Brien,1993,"Comedy,Music,Talk-Show",8.1,17090
Late Show with David Letterman,1993,"Comedy,Music,Talk-Show",6.9,12791
Lois & Clark: The New Adventures of Superman,1993,"Adventure,Comedy,Drama",6.7,21491
Mighty Morphin Power Rangers,1993,"Action,Adventure,Family",6.5,20236
NYPD Blue,1993,"Crime,Drama,Mystery",7.6,11874
The Nanny,1993,"Comedy,Family,Romance",6.9,37761
Rocko's Modern Life,1993,"Animation,Comedy",7.9,19264
Star Trek: Deep Space Nine,1993,"Action,Adventure,Drama",8.0,53507
The X-Files,1993,"Crime,Drama,Mystery",8.6,200159
Addams Family Values,1993,"Comedy,Fantasy",6.8,82434
The Age of Innocence,1993,"Drama,Romance",7.2,53856
Alive,1993,"Biography,Drama,Thriller",7.1,51370
Another Stakeout,1993,"Comedy,Crime",5.6,13158
Arizona Dream,1993,"Comedy,Drama,Fantasy",7.3,41447
Army of Darkness,1992,"Comedy,Fantasy,Horror",7.5,163333
Farewell My Concubine,1993,"Drama,Music,Romance",8.1,25284
Baazigar,1993,"Crime,Drama,Musical",7.7,26044
Bad Boy Bubby,1993,"Comedy,Crime,Drama",7.4,12532
Batman: Mask of the Phantasm,1993,"Action,Animation,Crime",7.8,44014
Benny & Joon,1993,"Comedy,Drama,Romance",7.2,54956
Body Snatchers,1993,"Horror,Sci-Fi",6.0,16789
"Blood In, Blood Out",1993,"Crime,Drama",8.0,28969
A Bronx Tale,1993,"Crime,Drama,Romance",7.8,128989
Carlito's Way,1993,"Crime,Drama,Thriller",7.9,202107
Cliffhanger,1993,"Action,Adventure,Thriller",6.4,120352
Cool Runnings,1993,"Adventure,Comedy,Family",7.0,93770
The Crush,1993,"Drama,Thriller",5.9,16642
The Dark Half,1993,"Horror,Mystery,Thriller",6.0,16107
Dave,1993,"Comedy,Romance",6.8,49286
Dazed and Confused,1993,Comedy,7.6,166879
Demolition Man,1993,"Action,Sci-Fi,Thriller",6.7,159917
Dennis the Menace,1993,"Comedy,Family",5.6,57087
Dragon: The Bruce Lee Story,1993,"Action,Biography,Drama",7.0,27969
Falling Down,1993,"Crime,Drama,Thriller",7.6,172826
Fearless,1993,"Drama,Thriller",7.1,21364
Fire in the Sky,1993,"Biography,Drama,Fantasy",6.6,22163
The Firm,1993,"Drama,Mystery,Thriller",6.8,121511
For Love or Money,1993,"Comedy,Drama,Romance",6.2,12860
Fortress,1992,"Action,Crime,Sci-Fi",5.9,27501
Free Willy,1993,"Adventure,Drama,Family",6.0,69337
The Fugitive,1993,"Action,Crime,Drama",7.8,268938
Gettysburg,1993,"Drama,History,War",7.6,26134
The Good Son,1993,"Drama,Thriller",6.4,36692
Groundhog Day,1993,"Comedy,Fantasy,Romance",8.0,582354
Grumpy Old Men,1993,"Comedy,Drama,Romance",7.0,43314
Hard Target,1993,"Action,Adventure,Drama",6.2,45228
Heart and Souls,1993,"Comedy,Drama,Fantasy",7.0,16297
Heaven & Earth,1993,"Action,Biography,Drama",6.8,13362
Hocus Pocus,1993,"Comedy,Family,Fantasy",6.9,104017
Homeward Bound: The Incredible Journey,1993,"Adventure,Comedy,Drama",7.0,42225
Hot Shots! Part Deux,1993,"Action,Comedy",6.6,84688
The House of the Spirits,1993,"Drama,Romance",6.9,21110
The Wedding Banquet,1993,"Comedy,Drama,Romance",7.6,14174
In the Line of Fire,1993,"Action,Crime,Drama",7.2,93137
In the Name of the Father,1993,"Biography,Crime,Drama",8.1,157919
Indecent Proposal,1993,"Drama,Romance",6.0,64410
The Joy Luck Club,1993,Drama,7.7,15339
Judgment Night,1993,"Action,Crime,Drama",6.7,15512
Jurassic Park,1993,"Action,Adventure,Sci-Fi",8.1,873184
Kalifornia,1993,"Crime,Drama,Thriller",6.7,51070
Kika,1993,Comedy,6.5,12488
Last Action Hero,1993,"Action,Adventure,Comedy",6.4,137479
Little Buddha,1993,Drama,6.1,15857
Mad Dog and Glory,1993,"Comedy,Crime,Drama",6.2,20516
Malice,1993,"Crime,Mystery,Thriller",6.4,22871
The Man Without a Face,1993,Drama,6.7,27847
Manhattan Murder Mystery,1993,"Comedy,Mystery",7.3,40450
Menace II Society,1993,"Crime,Drama,Thriller",7.5,52394
Mrs. Doubtfire,1993,"Comedy,Drama,Family",7.0,247307
Much Ado About Nothing,1993,"Comedy,Drama,Romance",7.3,45423
My Life,1993,Drama,6.9,10778
Naked,1993,"Comedy,Drama",7.8,34909
Loaded Weapon 1,1993,"Action,Comedy,Crime",6.2,44616
Needful Things,1993,"Crime,Drama,Fantasy",6.3,22997
The Nightmare Before Christmas,1993,"Animation,Family,Fantasy",8.0,301409
Ninja Scroll,1993,"Action,Adventure,Animation",7.9,34710
Nowhere to Run,1993,"Action,Drama,Romance",5.7,21860
Orlando,1992,"Biography,Drama,Fantasy",7.2,14699
The Pelican Brief,1993,"Crime,Drama,Mystery",6.6,77752
A Perfect World,1993,"Crime,Drama,Thriller",7.6,74547
Philadelphia,1993,Drama,7.7,225483
The Piano,1993,"Drama,Music,Romance",7.6,79418
Poetic Justice,1993,"Drama,Romance",6.1,12981
Point of No Return,1993,"Action,Crime,Drama",6.1,25165
The Remains of the Day,1993,"Drama,Romance",7.8,66665
The Return of Jafar,1994,"Adventure,Animation,Comedy",5.9,26804
Return of the Living Dead III,1993,Horror,5.9,13964
Rising Sun,1993,"Action,Crime,Drama",6.3,42718
Robin Hood: Men in Tights,1993,"Adventure,Comedy,Musical",6.7,116786
Romeo Is Bleeding,1993,"Crime,Drama,Romance",6.6,13143
Rookie of the Year,1993,"Comedy,Family,Fantasy",6.1,25408
Rudy,1993,"Biography,Drama,Sport",7.5,57166
The Sandlot,1993,"Comedy,Drama,Family",7.8,79425
Schindler's List,1993,"Biography,Drama,History",8.9,1220860
Searching for Bobby Fischer,1993,"Biography,Drama,Sport",7.4,33415
The Secret Garden,1993,"Drama,Family,Fantasy",7.3,37215
Shadowlands,1993,"Biography,Drama,Romance",7.3,17285
Short Cuts,1993,"Comedy,Drama",7.7,42427
Sister Act 2: Back in the Habit,1993,"Comedy,Family,Music",5.7,49695
Iron Monkey,1993,"Action,Crime,Drama",7.5,15441
Six Degrees of Separation,1993,"Comedy,Drama,Mystery",6.8,19716
Sleepless in Seattle,1993,"Comedy,Drama,Romance",6.8,161621
Sniper,1993,"Action,Thriller,War",6.2,22745
So I Married an Axe Murderer,1993,"Comedy,Romance",6.4,33574
Sommersby,1993,"Drama,Mystery,Romance",6.2,19304
Son in Law,1993,"Comedy,Drama,Romance",5.9,17483
Sonatine,1993,"Action,Comedy,Crime",7.5,18093
Stalingrad,1993,"Drama,War",7.5,31086
Striking Distance,1993,"Action,Crime,Mystery",5.9,40368
Swing Kids,1993,"Drama,Music",6.8,15497
This Boy's Life,1993,"Biography,Drama",7.3,47580
The Three Musketeers,1993,"Action,Adventure,Comedy",6.4,50929
Tombstone,1993,"Action,Biography,Drama",7.8,127684
Three Colors: Blue,1993,"Drama,Music,Mystery",7.9,90763
True Romance,1993,"Crime,Drama,Romance",7.9,208057
Ocean Waves,1993,"Animation,Drama,Romance",6.7,13695
Untamed Heart,1993,"Drama,Romance",6.8,12812
The Vanishing,1993,"Drama,Horror,Mystery",6.3,23443
The Visitors,1993,"Comedy,Fantasy",7.1,32479
Wayne's World 2,1993,"Comedy,Music",6.2,77472
We're Back! A Dinosaur's Story,1993,"Adventure,Animation,Comedy",6.1,13698
What's Eating Gilbert Grape,1993,Drama,7.8,216471
What's Love Got to Do with It,1993,"Biography,Drama,Music",7.3,17084
The Wrong Trousers,1993,"Animation,Comedy,Crime",8.3,51187
Aaahh!!! Real Monsters,1994,"Animation,Family,Horror",7.2,10479
ER,1994,"Drama,Romance",7.7,50991
Friends,1994,"Comedy,Romance",8.9,833215
Gargoyles,1994,"Action,Adventure,Animation",8.1,14505
My So-Called Life,1994,"Comedy,Drama,Romance",8.3,19098
The Kingdom,1994,"Comedy,Drama,Fantasy",8.3,17008
"Sister, Sister",1994,"Comedy,Drama,Family",6.2,11325
The Stand,1994,"Adventure,Drama,Fantasy",7.2,33355
The Vicar of Dibley,1994,Comedy,8.0,12013
Above the Rim,1994,"Crime,Drama,Sport",6.7,14107
Ace Ventura: Pet Detective,1994,Comedy,6.9,278421
"The Adventures of Priscilla, Queen of the Desert",1994,"Comedy,Music",7.5,46728
Airheads,1994,"Comedy,Crime,Music",6.1,46382
Andaz Apna Apna,1994,"Action,Comedy,Romance",8.2,49473
Angels in the Outfield,1994,"Comedy,Family,Fantasy",6.2,29337
Baby's Day Out,1994,"Adventure,Comedy,Crime",6.2,46368
Beverly Hills Cop III,1994,"Action,Comedy,Crime",5.6,76549
Blown Away,1994,"Action,Crime,Drama",6.3,28508
Blue Chips,1994,"Drama,Sport",6.2,12248
Brainscan,1994,"Comedy,Horror,Sci-Fi",6.1,10667
Bullets Over Broadway,1994,"Comedy,Crime",7.4,35641
Canadian Bacon,1995,Comedy,6.0,16117
The Chase,1994,"Action,Adventure,Comedy",5.9,17258
Chungking Express,1994,"Comedy,Crime,Drama",8.1,64051
City Slickers II: The Legend of Curly's Gold,1994,Comedy,5.6,18217
Clear and Present Danger,1994,"Action,Crime,Drama",6.9,90400
Clerks,1994,Comedy,7.7,211986
The Client,1994,"Crime,Drama,Mystery",6.8,60860
"Corrina, Corrina",1994,"Comedy,Drama,Romance",6.6,12367
The Crow,1994,"Action,Drama,Fantasy",7.6,167234
Crumb,1994,"Biography,Comedy,Documentary",8.0,18651
D2: The Mighty Ducks,1994,"Comedy,Drama,Family",6.1,36938
Darr,1993,"Action,Drama,Romance",7.8,22243
Death and the Maiden,1994,"Drama,Mystery,Thriller",7.3,22866
Cemetery Man,1994,"Comedy,Horror",7.2,20012
Disclosure,1994,"Drama,Thriller",6.1,46672
Dolores Claiborne,1995,"Crime,Drama,Mystery",7.4,39371
Drop Zone,1994,"Action,Adventure,Thriller",5.6,19267
Dumb and Dumber,1994,Comedy,7.3,354560
Ashes of Time,1994,"Action,Drama",7.2,13391
Ed Wood,1994,"Biography,Comedy,Drama",7.8,165484
Exotica,1994,Drama,7.0,18209
Forrest Gump,1994,"Drama,Romance",8.8,1823204
Four Weddings and a Funeral,1994,"Comedy,Drama,Romance",7.1,140635
Mary Shelley's Frankenstein,1994,"Drama,Horror,Romance",6.4,51795
Fresh,1994,"Crime,Drama,Thriller",7.6,12232
The Getaway,1994,"Action,Adventure,Crime",5.8,17160
Greedy,1994,Comedy,6.4,12936
Guarding Tess,1994,"Comedy,Drama",6.2,15995
Heavenly Creatures,1994,"Biography,Crime,Drama",7.3,58997
Heavyweights,1995,"Comedy,Drama,Family",6.7,25457
Pom Poko,1994,"Animation,Comedy,Drama",7.3,25708
Hoop Dreams,1994,"Documentary,Drama,Sport",8.3,24544
The Hudsucker Proxy,1994,"Comedy,Drama,Fantasy",7.2,77154
Hum Aapke Hain Koun...!,1994,"Comedy,Drama,Musical",7.5,18868
To Live,1994,"Drama,War",8.3,16217
